Designator,Mid X,Mid Y,Rotation,Layer
C2_6,123.8125,-102.6195,0.0,top
C2_5,140.1625,-102.6195,0.0,top
C2_4,140.1625,-130.8195,0.0,top
C2_3,156.5125,-88.5195,0.0,top
C2_2,107.4625,-88.5195,0.0,top
C2,140.1625,-116.7195,0.0,top
C3_16,140.8875,-126.1195,180.0,top
C3_15,157.2375,-97.9195,180.0,top
C3_14,157.2375,-83.8195,180.0,top
C3_13,108.1875,-83.8195,180.0,top
C3_12,108.1875,-97.9195,180.0,top
C3_11,140.8875,-97.9195,180.0,top
C3_10,108.1875,-112.0195,180.0,top
C3_9,124.5375,-112.0195,180.0,top
C3_8,140.8875,-112.0195,180.0,top
C3_7,124.5375,-126.1195,180.0,top
C3_6,157.2375,-112.0195,180.0,top
C3_5,140.8875,-83.8195,180.0,top
C3_4,157.2375,-126.1195,180.0,top
C3_3,108.1875,-126.1195,180.0,top
C3_2,124.5375,-97.9195,180.0,top
C3,124.5375,-83.8195,180.0,top
C4_16,110.5375,-100.9195,270.0,top
C4_15,159.5875,-86.8195,270.0,top
C4_14,126.8875,-86.8195,270.0,top
C4_13,110.5375,-86.8195,270.0,top
C4_12,159.5875,-115.0195,270.0,top
C4_11,110.5375,-129.1195,270.0,top
C4_10,126.8875,-129.1195,270.0,top
C4_9,159.5875,-100.9195,270.0,top
C4_8,159.5875,-129.1195,270.0,top
C4_7,143.2375,-115.0195,270.0,top
C4_6,143.2375,-100.9195,270.0,top
C4_5,126.8875,-115.0195,270.0,top
C4_4,126.8875,-100.9195,270.0,top
C4_3,110.5375,-115.0195,270.0,top
C4_2,143.2375,-86.8195,270.0,top
C4,143.2375,-129.1195,270.0,top
C5_16,145.4625,-86.0195,0.0,top
C5_15,112.7625,-100.1195,0.0,top
C5_14,129.1125,-128.3195,0.0,top
C5_13,112.7625,-128.3195,0.0,top
C5_12,161.8125,-100.1195,0.0,top
C5_11,161.8125,-128.3195,0.0,top
C5_10,129.1125,-114.2195,0.0,top
C5_9,161.8125,-114.2195,0.0,top
C5_8,145.4625,-114.2195,0.0,top
C5_7,145.4625,-128.3195,0.0,top
C5_6,129.1125,-100.1195,0.0,top
C5_5,129.1125,-86.0195,0.0,top
C5_4,112.7625,-86.0195,0.0,top
C5_3,145.4625,-100.1195,0.0,top
C5_2,161.8125,-86.0195,0.0,top
C5,112.7625,-114.2195,0.0,top
C6_16,141.8875,-86.8195,270.0,top
C6_15,109.1875,-115.0195,270.0,top
C6_14,158.2375,-100.9195,270.0,top
C6_13,125.5375,-100.9195,270.0,top
C6_12,109.1875,-129.1195,270.0,top
C6_11,141.8875,-100.9195,270.0,top
