Designator,Mid X,Mid Y,Rotation,Layer
C1,146.1775,-90.5525,180.0,top
C2,152.8275,-90.55,180.0,top
J1,151.8625,-95.385,180.0,top
R1,146.1775,-100.2175,0.0,top
R2,149.8925,-90.55,180.0,top
R3,149.8925,-100.2175,180.0,top
R4,148.035,-90.5475,0.0,top
R5,152.8275,-100.2175,0.0,top
R7,156.5425,-100.2175,180.0,top
R8,154.6475,-90.55,0.0,top
U1,148.5375,-95.385,90.0,top
U2,155.1875,-95.385,90.0,top
